STATEFIPS,STATE,CONG_DISTRICT,agi_stub,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00400,A00400,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N25870,A25870,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59661,A59661,N59662,A59662,N59663,A59663,N59664,A59664,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
21,KY,06,4,87300.0000,50640.0000,15820.0000,17490.0000,82930.0000,2280.0000,42060.0000,63790.0000,820.0000,147730.0000,1730.0000,910.0000,810.0000,160.0000,18070.0000,17250.0000,3204846.0000,87300.0000,3226384.0000,75570.0000,2678968.0000,14690.0000,7735.0000,1060.0000,2451.0000,7190.0000,19754.0000,6680.0000,13915.0000,620.0000,354.0000,10790.0000,88671.0000,6550.0000,15722.0000,5340.0000,64244.0000,13810.0000,252208.0000,1759.0000,1820.0000,10522.0000,12740.0000,97818.0000,1770.0000,9784.0000,2140.0000,887.0000,12680.0000,21538.0000,1440.0000,394.0000,50.0000,277.0000,890.0000,3665.0000,940.0000,3087.0000,2410.0000,2366.0000,85620.0000,1446148.0000,85620.0000,1421957.0000,11790.0000,24191.0000,1670.0000,43239.0000,64626.0000,970.0000,19652.0000,1170.0000,4094.0000,400.0000,374.0000,1120.0000,3359.0000,870.0000,514.0000,1620.0000,7333.0000,1630.0000,7582.0000,890.0000,6406.0000,0.0000,0.0000,30.0000,9.0000,50.0000,136.0000,1170.0000,7258.0000,80.0000,1071.0000,8620.0000,12615.0000,85850.0000,1709413.0000,85320.0000,185081.0000,0.0000,0.0000,1460.0000,1060.0000,37600.0000,40465.0000,1770.0000,87.0000,2240.0000,1370.0000,4800.0000,4959.0000,15270.0000,3031.0000,24100.0000,30358.0000,720.0000,381.0000,7600.0000,17970.0000,2480.0000,13752.0000,2540.0000,14415.0000,84920.0000,327381.0000,19860.0000,50419.0000,0.0000,0.0000,9660.0000,15443.0000,6480.0000,20116.0000,3720.0000,14859750.000,17680.0000,44336.0000,17760.0000,37216.0000,2610.0000,2142.0000,850.0000,786.0000,66060.0000,144617.0000,69860.0000,164244.0000,0.0000,0.0000,0.0000,0.0000,15890.0000,19287.0000,70650.0000,182182.0000,70180.0000,180299.0000,690.0000,1747.0000
21,KY,06,5,52420.0000,24680.0000,18810.0000,6850.0000,49630.0000,1460.0000,27840.0000,34820.0000,660.0000,99170.0000,640.0000,240.0000,390.0000,0.0000,7860.0000,13930.0000,3221869.0000,52420.0000,3242875.0000,44580.0000,2504478.0000,14170.0000,9625.0000,1370.0000,4112.0000,7800.0000,28769.0000,7260.0000,20824.0000,1230.0000,631.0000,7470.0000,74592.0000,7100.0000,25603.0000,5210.0000,82859.0000,12290.0000,325438.0000,1493.0000,1090.0000,5870.0000,10670.0000,173435.0000,1950.0000,17282.0000,2280.0000,3179.0000,9960.0000,21006.0000,1480.0000,416.0000,50.0000,460.0000,900.0000,4394.0000,850.0000,3501.0000,2140.0000,2014.0000,49490.0000,941868.0000,49490.0000,922194.0000,9530.0000,19674.0000,2920.0000,70035.0000,184722.0000,1000.0000,19947.0000,2480.0000,11059.0000,370.0000,394.0000,2410.0000,6858.0000,1790.0000,929.0000,2890.0000,18193.0000,2900.0000,18091.0000,2150.0000,15509.0000,30.0000,221.0000,70.0000,52.0000,0.0000,0.0000,2050.0000,12896.0000,110.0000,1863.0000,7520.0000,17123.0000,52310.0000,2196263.0000,52170.0000,261512.0000,0.0000,0.0000,890.0000,1306.0000,21570.0000,43712.0000,2380.0000,228.0000,1580.0000,893.0000,2740.0000,3219.0000,5050.0000,840.0000,15870.0000,36996.0000,900.0000,930.0000,5380.0000,14801.0000,1100.0000,6995.0000,1230.0000,8074.0000,51580.0000,305808.0000,1250.0000,947.0000,0.0000,0.0000,0.0000,0.0000,510.0000,291.0000,750.0000,655889.0000,1000.0000,754.0000,4450.0000,8814.0000,1510.0000,1276.0000,300.0000,444.0000,47630.0000,217800.0000,48820.0000,234837.0000,0.0000,0.0000,0.0000,0.0000,13720.0000,25425.0000,38510.0000,96047.0000,37840.0000,93117.0000,900.0000,2780.0000
21,KY,06,6,33650.0000,9640.0000,20620.0000,2550.0000,31840.0000,980.0000,19130.0000,20350.0000,510.0000,76040.0000,270.0000,90.0000,180.0000,0.0000,3760.0000,10340.0000,2917078.0000,33650.0000,2936443.0000,28580.0000,2177668.0000,11990.0000,9581.0000,1290.0000,5070.0000,6960.0000,29670.0000,6520.0000,21952.0000,1430.0000,802.0000,5620.0000,62493.0000,6270.0000,29668.0000,4570.0000,97522.0000,9780.0000,325360.0000,1364.0000,730.0000,3793.0000,8140.0000,175057.0000,1850.0000,29024.0000,2020.0000,5249.0000,7440.0000,19365.0000,1290.0000,398.0000,80.0000,749.0000,740.0000,4528.0000,580.0000,2818.0000,1460.0000,1230.0000,30400.0000,682739.0000,30400.0000,667629.0000,7000.0000,15109.0000,3240.0000,78899.0000,282486.0000,780.0000,16705.0000,2900.0000,17522.0000,300.0000,391.0000,2810.0000,8546.0000,2090.0000,973.0000,3220.0000,24659.0000,3230.0000,24643.0000,2500.0000,17460.0000,30.0000,149.0000,70.0000,36.0000,30.0000,63.0000,2360.0000,16861.0000,130.0000,2009.0000,6240.0000,17786.0000,33610.0000,2138391.0000,33550.0000,273961.0000,0.0000,0.0000,510.0000,1069.0000,15200.0000,39837.0000,2220.0000,186.0000,1790.0000,1116.0000,2260.0000,2571.0000,0.0000,0.0000,12150.0000,34184.0000,750.0000,951.0000,4090.0000,12682.0000,540.0000,3073.0000,630.0000,4026.0000,33230.0000,293869.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1010.0000,1897.0000,1280.0000,1082.0000,100.0000,184.0000,32540.0000,234125.0000,32850.0000,249119.0000,0.0000,0.0000,0.0000,0.0000,10780.0000,26789.0000,22790.0000,71156.0000,22110.0000,67955.0000,890.0000,3149.0000
21,KY,06,7,53300.0000,7640.0000,43110.0000,1820.0000,50410.0000,1650.0000,31200.0000,26820.0000,1030.0000,138470.0000,240.0000,80.0000,170.0000,0.0000,3540.0000,16930.0000,7246745.0000,53300.0000,7299886.0000,45610.0000,5239624.0000,25730.0000,28135.0000,3460.0000,15677.0000,16730.0000,112665.0000,15820.0000,87728.0000,1950.0000,1575.0000,10520.0000,165451.0000,15370.0000,156669.0000,9270.0000,298061.0000,16960.0000,773218.0000,2540.0000,1020.0000,5723.0000,12690.0000,343245.0000,5310.0000,154286.0000,4630.0000,18722.0000,14750.0000,53141.0000,2810.0000,891.0000,400.0000,6299.0000,1760.0000,13652.0000,1120.0000,6395.0000,2910.0000,2506.0000,46120.0000,1143192.0000,46120.0000,1118611.0000,10780.0000,24581.0000,7180.0000,215214.0000,1017425.0000,1170.0000,26144.0000,6720.0000,60923.0000,400.0000,644.0000,6400.0000,23712.0000,4640.0000,2868.0000,7140.0000,64549.0000,7160.0000,64318.0000,5690.0000,48139.0000,90.0000,489.0000,200.0000,256.0000,150.0000,869.0000,5900.0000,65423.0000,310.0000,7563.0000,13800.0000,61764.0000,53270.0000,5826804.0000,53220.0000,850798.0000,0.0000,0.0000,500.0000,1921.0000,29170.0000,81220.0000,6140.0000,1265.0000,4790.0000,3044.0000,4370.0000,5253.0000,0.0000,0.0000,22980.0000,66902.0000,1570.0000,2611.0000,7890.0000,31602.0000,350.0000,1528.0000,540.0000,3409.0000,52800.0000,845367.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,430.0000,1147.0000,2770.0000,2385.0000,50.0000,100.0000,52900.0000,769578.0000,53020.0000,807458.0000,490.0000,140.0000,130.0000,40.0000,22110.0000,91667.0000,31040.0000,128395.0000,29140.0000,113534.0000,2580.0000,14681.0000
21,KY,06,8,14970.0000,1620.0000,12900.0000,330.0000,14210.0000,500.0000,10530.0000,4970.0000,460.0000,41120.0000,0.0000,0.0000,0.0000,0.0000,350.0000,5060.0000,4225600.0000,14970.0000,4280284.0000,12850.0000,2709867.0000,10210.0000,24537.0000,2190.0000,17409.0000,8110.0000,124140.0000,7790.0000,102143.0000,440.0000,552.0000,3960.0000,157577.0000,7950.0000,268252.0000,3150.0000,184098.0000,4140.0000,270486.0000,951.0000,190.0000,1189.0000,3320.0000,109306.0000,4270.0000,364129.0000,2250.0000,25671.0000,4980.0000,54684.0000,480.0000,142.0000,620.0000,17105.0000,1430.0000,16307.0000,260.0000,2420.0000,0.0000,0.0000,10400.0000,263943.0000,10400.0000,257878.0000,2610.0000,6060.0000,4570.0000,183531.0000,1371142.0000,270.0000,8855.0000,4390.0000,85141.0000,160.0000,359.0000,4080.0000,22410.0000,2690.0000,2112.0000,4560.0000,44691.0000,4560.0000,44726.0000,3650.0000,43858.0000,80.0000,826.0000,210.0000,77.0000,240.0000,1673.0000,4110.0000,73020.0000,210.0000,7738.0000,7090.0000,87738.0000,14960.0000,3691143.0000,14950.0000,705071.0000,50.0000,150.0000,120.0000,665.0000,9400.0000,25909.0000,3710.0000,2044.0000,1440.0000,875.0000,0.0000,0.0000,0.0000,0.0000,6470.0000,18946.0000,490.0000,1072.0000,3450.0000,26202.0000,0.0000,0.0000,120.0000,731.0000,14820.0000,711845.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,132.0000,0.0000,0.0000,0.0000,0.0000,14940.0000,679147.0000,14960.0000,720860.0000,5880.0000,4472.0000,6570.0000,7049.0000,7530.0000,92381.0000,7360.0000,81716.0000,5650.0000,49129.0000,2180.0000,32378.0000
21,KY,06,9,3030.0000,390.0000,2550.0000,60.0000,2900.0000,90.0000,2720.0000,570.0000,130.0000,8300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1220.0000,4465888.0000,3030.0000,4497408.0000,2470.0000,1290601.0000,2730.0000,53958.0000,950.0000,30371.0000,2350.0000,308227.0000,2290.0000,145911.0000,70.0000,211.0000,1010.0000,110892.0000,2470.0000,1150789.0000,640.0000,53729.0000,610.0000,46778.0000,335.0000,0.0000,0.0000,660.0000,23268.0000,1940.0000,1094115.0000,890.0000,37003.0000,1500.0000,31520.0000,30.0000,9.0000,260.0000,9809.0000,690.0000,9883.0000,50.0000,608.0000,0.0000,0.0000,1310.0000,33011.0000,1300.0000,32022.0000,410.0000,941.0000,1720.0000,163229.0000,3195637.0000,0.0000,0.0000,1640.0000,168545.0000,60.0000,130.0000,1460.0000,16038.0000,740.0000,851.0000,1720.0000,17012.0000,1720.0000,16934.0000,1200.0000,19050.0000,0.0000,0.0000,70.0000,22.0000,280.0000,10992.0000,1630.0000,101316.0000,150.0000,8133.0000,2030.0000,221674.0000,3030.0000,4039896.0000,3030.0000,1112362.0000,170.0000,2678.0000,0.0000,0.0000,1720.0000,15249.0000,1430.0000,6176.0000,150.0000,91.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.0000,470.0000,1070.0000,15932.0000,0.0000,0.0000,0.0000,0.0000,3000.0000,1229053.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3030.0000,1096341.0000,3030.0000,1178615.0000,1860.0000,8954.0000,2580.0000,36864.0000,1380.0000,118127.0000,1620.0000,172780.0000,700.0000,33249.0000,1080.0000,138320.0000
22,LA,00,0,1931770.0000,892360.0000,596640.0000,408180.0000,1781640.0000,76050.0000,1020270.0000,1288770.0000,22190.0000,3695550.0000,29580.0000,24730.0000,4850.0000,4990.0000,428200.0000,492050.0000,138416360.00,1920310.0000,139818489.00,1559370.0000,93316854.000,501880.0000,914006.0000,59750.0000,449751.0000,284950.0000,2678661.0000,267110.0000,2009863.0000,39700.0000,50031.0000,456830.0000,3462735.0000,269190.0000,6969976.0000,172310.0000,4354140.0000,353100.0000,9965258.0000,29748.0000,31030.0000,166177.0000,272360.0000,4441199.0000,111170.0000,11798513.000,132650.0000,1976951.0000,419120.0000,1402129.0000,53320.0000,15641.0000,8100.0000,229128.0000,40850.0000,356620.0000,23030.0000,119820.0000,38750.0000,35753.0000,1778800.0000,32784143.000,1778800.0000,32104745.000,324970.0000,679351.0000,121190.0000,4943787.0000,31961571.000,41770.0000,823330.0000,98940.0000,1210152.0000,16070.0000,46265.0000,85500.0000,345608.0000,22450.0000,47815.0000,116050.0000,770673.0000,116650.0000,788644.0000,78000.0000,807526.0000,1440.0000,11320.0000,2590.0000,3081.0000,5370.0000,74472.0000,97640.0000,1640110.0000,15510.0000,674273.0000,256180.0000,2360996.0000,1477850.0000,103219412.00,1474770.0000,18465264.000,1200.0000,18238.0000,32750.0000,49605.0000,720120.0000,1343625.0000,88220.0000,50290.0000,86850.0000,52840.0000,97010.0000,97937.0000,123000.0000,25122.0000,505250.0000,984055.0000,26340.0000,40298.0000,293190.0000,928685.0000,58520.0000,514624.0000,62560.0000,563865.0000,1819280.0000,22246966.000,459460.0000,1359508.0000,99730.0000,37772.0000,184390.0000,508448.0000,118500.0000,527186.0000,56780.0000,285673584.00,415650.0000,1175812.0000,333720.0000,618087.0000,95570.0000,85419.0000,17420.0000,19771.0000,1228150.0000,17114879.000,1389390.0000,18478052.000,45700.0000,75617.0000,54070.0000,255613.0000,425080.0000,2454519.0000,1443700.0000,6201750.0000,1409160.0000,5017241.0000,43120.0000,1163322.0000
22,LA,00,1,31620.0000,20650.0000,8330.0000,1830.0000,21780.0000,3570.0000,17500.0000,10830.0000,470.0000,46300.0000,200.0000,200.0000,0.0000,0.0000,2250.0000,12460.0000,-2189173.000,20180.0000,-2165040.000,6200.0000,282750.0000,8110.0000,22922.0000,940.0000,5624.0000,4800.0000,29699.0000,4400.0000,20374.0000,260.0000,456.0000,12000.0000,-362673.0000,6540.0000,71762.0000,1590.0000,22173.0000,2700.0000,38994.0000,2080.0000,340.0000,2583.0000,0.0000,0.0000,4870.0000,-551627.0000,4590.0000,-51735.0000,4340.0000,24133.0000,130.0000,33.0000,70.0000,529.0000,1160.0000,8176.0000,130.0000,737.0000,420.0000,519.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,580.0000,2260.0000,20.0000,101.0000,500.0000,124.0000,80.0000,1385.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2660.0000,7829.0000,2120.0000,25432.0000,2270.0000,25845.0000,16460.0000,103211.0000,1960.0000,2920.0000,1210.0000,427.0000,380.0000,968.0000,190.0000,741.0000,30.0000,103534.0000,1290.0000,1941.0000,1420.0000,4069.0000,1590.0000,1489.0000,1090.0000,1405.0000,470.0000,471.0000,3800.0000,12340.0000,150.0000,173.0000,0.0000,0.0000,1990.0000,3893.0000,15530.0000,96601.0000,14740.0000,74002.0000,960.0000,18577.0000
22,LA,00,2,206980.0000,163910.0000,17040.0000,23880.0000,181350.0000,13360.0000,95780.0000,124090.0000,1570.0000,229850.0000,5080.0000,4260.0000,820.0000,1600.0000,37050.0000,44120.0000,1105342.0000,206960.0000,1134017.0000,140110.0000,958261.0000,28830.0000,11468.0000,1960.0000,2821.0000,14740.0000,22393.0000,13570.0000,14169.0000,450.0000,335.0000,53690.0000,36026.0000,13460.0000,5592.0000,8490.0000,39867.0000,17400.0000,93035.0000,1526.0000,2980.0000,15440.0000,980.0000,2386.0000,2750.0000,-14809.0000,6050.0000,-398.0000,41160.0000,28675.0000,660.0000,172.0000,0.0000,0.0000,1760.0000,6508.0000,340.0000,1186.0000,1180.0000,1218.0000,205390.0000,2730423.0000,205390.0000,2662370.0000,34440.0000,68054.0000,1530.0000,33260.0000,7988.0000,980.0000,17424.0000,640.0000,1099.0000,530.0000,546.0000,620.0000,1775.0000,140.0000,180.0000,1330.0000,3547.0000,1350.0000,3738.0000,500.0000,4477.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,720.0000,1411.0000,100.0000,2420.0000,350.0000,85.0000,3940.0000,9367.0000,4330.0000,1388.0000,0.0000,0.0000,1640.0000,485.0000,1160.0000,159.0000,520.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,220.0000,70.0000,0.0000,0.0000,38390.0000,27392.0000,5280.0000,51166.0000,5630.0000,53371.0000,160480.0000,225805.0000,80870.0000,92312.0000,51660.0000,21795.0000,18940.0000,42259.0000,7180.0000,19024.0000,3160.0000,9488771.0000,70280.0000,79505.0000,23410.0000,19019.0000,10530.0000,9419.0000,1900.0000,1520.0000,3840.0000,1222.0000,44160.0000,29754.0000,0.0000,0.0000,0.0000,0.0000,25570.0000,12228.0000,149290.0000,208256.0000,148420.0000,205017.0000,1040.0000,2453.0000
22,LA,00,3,443730.0000,240930.0000,39840.0000,157630.0000,415310.0000,14720.0000,226770.0000,364310.0000,2920.0000,790600.0000,8600.0000,7330.0000,1270.0000,2040.0000,154750.0000,80720.0000,7596461.0000,443730.0000,7720308.0000,343130.0000,6156719.0000,47710.0000,25550.0000,3160.0000,7251.0000,21280.0000,49507.0000,19610.0000,31163.0000,1490.0000,1209.0000,140580.0000,586328.0000,19980.0000,27786.0000,18610.0000,157494.0000,50130.0000,596725.0000,2899.0000,10010.0000,56788.0000,31700.0000,68472.0000,5400.0000,-6794.0000,11700.0000,14609.0000,108280.0000,123847.0000,3840.0000,1061.0000,100.0000,553.0000,3120.0000,11560.0000,1800.0000,5671.0000,3660.0000,3667.0000,438710.0000,7296244.0000,438710.0000,7176844.0000,60440.0000,119400.0000,4980.0000,124062.0000,92494.0000,3540.0000,62261.0000,2610.0000,3544.0000,1600.0000,2213.0000,2020.0000,4715.0000,1010.0000,1868.0000,4470.0000,11826.0000,4520.0000,13165.0000,1670.0000,12669.0000,0.0000,0.0000,0.0000,0.0000,50.0000,181.0000,3150.0000,16175.0000,670.0000,14536.0000,29470.0000,18971.0000,235040.0000,1122323.0000,234440.0000,112828.0000,0.0000,0.0000,4410.0000,1501.0000,108850.0000,34456.0000,2200.0000,70.0000,9170.0000,2541.0000,20500.0000,9053.0000,26950.0000,5193.0000,54530.0000,16868.0000,1420.0000,619.0000,98150.0000,174571.0000,14120.0000,120918.0000,14590.0000,123080.0000,419860.0000,1706229.0000,232790.0000,903355.0000,46860.0000,15550.0000,96970.0000,349193.0000,60940.0000,353858.0000,28030.0000,184754752.00,215500.0000,775020.0000,161180.0000,295947.0000,30810.0000,28352.0000,5120.0000,4615.0000,145800.0000,78372.0000,233510.0000,257194.0000,0.0000,0.0000,0.0000,0.0000,36180.0000,39986.0000,396130.0000,1488526.0000,394660.0000,1482411.0000,1920.0000,5265.0000
22,LA,00,4,461400.0000,239010.0000,75920.0000,135600.0000,430440.0000,15180.0000,218840.0000,347940.0000,4140.0000,826000.0000,10000.0000,8560.0000,1440.0000,1350.0000,129620.0000,103760.0000,16705819.000,461400.0000,16842680.000,393880.0000,14136116.000,77300.0000,45266.0000,5690.0000,19826.0000,36130.0000,98673.0000,33270.0000,65277.0000,4580.0000,3654.0000,83880.0000,97804.0000,32720.0000,69469.0000,28730.0000,342319.0000,75950.0000,1494966.0000,4400.0000,7870.0000,40674.0000,67870.0000,488400.0000,9620.0000,25403.0000,18560.0000,20544.0000,70030.0000,136861.0000,11370.0000,3190.0000,270.0000,2236.0000,5010.0000,23840.0000,5100.0000,18397.0000,9710.0000,9698.0000,446060.0000,7728729.0000,446060.0000,7583255.0000,71340.0000,145473.0000,15340.0000,436559.0000,587810.0000,10740.0000,191043.0000,10360.0000,18756.0000,3660.0000,8040.0000,6970.0000,15050.0000,4230.0000,11416.0000,14310.0000,48624.0000,14440.0000,53504.0000,6150.0000,44110.0000,150.0000,819.0000,220.0000,328.0000,100.0000,313.0000,11520.0000,88656.0000,1960.0000,44614.0000,45780.0000,75682.0000,452400.0000,8514242.0000,450020.0000,920645.0000,0.0000,0.0000,11750.0000,8168.0000,226430.0000,258241.0000,8300.0000,427.0000,23280.0000,15257.0000,32300.0000,34793.0000,78040.0000,16871.0000,156390.0000,183024.0000,6860.0000,7044.0000,42100.0000,111599.0000,21300.0000,182493.0000,21650.0000,188009.0000,447670.0000,1875144.0000,138530.0000,357019.0000,0.0000,0.0000,68100.0000,116028.0000,48210.0000,152428.0000,22220.0000,88564656.000,124380.0000,316354.0000,115560.0000,233996.0000,23020.0000,20471.0000,6170.0000,7190.0000,321350.0000,662402.0000,343330.0000,783836.0000,200.0000,123.0000,0.0000,0.0000,80600.0000,112261.0000,377640.0000,1202117.0000,375100.0000,1189605.0000,3460.0000,11669.0000
22,LA,00,5,260540.0000,121850.0000,81470.0000,49850.0000,241390.0000,9350.0000,133940.0000,172160.0000,3160.0000,487180.0000,3520.0000,2790.0000,730.0000,0.0000,50640.0000,75840.0000,15982550.000,260540.0000,16099304.000,221270.0000,12583758.000,72140.0000,51501.0000,6620.0000,25282.0000,36870.0000,126928.0000,34250.0000,87222.0000,6340.0000,5841.0000,46310.0000,230321.0000,33540.0000,111143.0000,26790.0000,431175.0000,59290.0000,1614974.0000,3633.0000,3600.0000,19796.0000,52010.0000,811771.0000,10260.0000,76469.0000,18070.0000,30818.0000,50510.0000,116754.0000,10830.0000,3081.0000,310.0000,2964.0000,4360.0000,24774.0000,4410.0000,19209.0000,8540.0000,8335.0000,243370.0000,4572582.0000,243370.0000,4465041.0000,51580.0000,107540.0000,17180.0000,531861.0000,1069766.0000,9760.0000,182927.0000,12850.0000,32967.0000,3280.0000,9078.0000,10410.0000,24499.0000,4500.0000,11290.0000,16280.0000,70999.0000,16390.0000,75416.0000,9750.0000,76429.0000,280.0000,1610.0000,210.0000,356.0000,210.0000,424.0000,13480.0000,125099.0000,2220.0000,55995.0000,35920.0000,90191.0000,259620.0000,10809679.000,259040.0000,1292624.0000,0.0000,0.0000,6560.0000,10608.0000,109230.0000,223807.0000,10780.0000,827.0000,11090.0000,6725.0000,15390.0000,19330.0000,18010.0000,3058.0000,83860.0000,182507.0000,5670.0000,9287.0000,26630.0000,80935.0000,8620.0000,76672.0000,9090.0000,86075.0000,254850.0000,1539457.0000,5310.0000,3902.0000,0.0000,0.0000,0.0000,0.0000,1980.0000,1135.0000,3340.0000,2761871.0000,4200.0000,2992.0000,22800.0000,43646.0000,9960.0000,8919.0000,1950.0000,2914.0000,236320.0000,1068819.0000,242050.0000,1160386.0000,30.0000,13.0000,0.0000,0.0000,70690.0000,152688.0000,189130.0000,529689.0000,186130.0000,514381.0000,3930.0000,14796.0000
22,LA,00,6,160470.0000,50730.0000,85960.0000,20380.0000,148830.0000,5780.0000,90300.0000,96520.0000,2320.0000,348830.0000,1160.0000,850.0000,320.0000,0.0000,24100.0000,53490.0000,13898705.000,160470.0000,13997953.000,135780.0000,10436385.000,60180.0000,52243.0000,6210.0000,24256.0000,32690.0000,141427.0000,30510.0000,99098.0000,5920.0000,6188.0000,31370.0000,248448.0000,29950.0000,142925.0000,23080.0000,509239.0000,44030.0000,1451422.0000,3336.0000,2460.0000,12760.0000,38800.0000,813452.0000,9910.0000,116353.0000,15660.0000,39537.0000,34030.0000,99248.0000,6400.0000,1958.0000,390.0000,4470.0000,3740.0000,24790.0000,2850.0000,15209.0000,4910.0000,3813.0000,146390.0000,3157316.0000,146390.0000,3078352.0000,36390.0000,78966.0000,14060.0000,446300.0000,1220525.0000,5920.0000,117791.0000,11180.0000,40559.0000,2070.0000,6366.0000,9870.0000,25440.0000,3160.0000,7175.0000,13320.0000,71093.0000,13410.0000,74031.0000,9220.0000,74321.0000,160.0000,984.0000,260.0000,389.0000,140.0000,477.0000,10970.0000,112656.0000,1860.0000,54610.0000,28880.0000,91789.0000,160160.0000,10210994.000,159870.0000,1332619.0000,0.0000,0.0000,3340.0000,7783.0000,70330.0000,180962.0000,10270.0000,1078.0000,9020.0000,5701.0000,9320.0000,11052.0000,0.0000,0.0000,57380.0000,153708.0000,3720.0000,6843.0000,19630.0000,68475.0000,3730.0000,32526.0000,4200.0000,40069.0000,157710.0000,1453772.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5110.0000,10059.0000,6130.0000,5192.0000,710.0000,1214.0000,155480.0000,1151657.0000,156920.0000,1229907.0000,90.0000,63.0000,0.0000,0.0000,53290.0000,157767.0000,106800.0000,379441.0000,103930.0000,360671.0000,3730.0000,17927.0000
22,LA,00,7,266740.0000,43960.0000,202980.0000,16320.0000,249010.0000,9630.0000,161090.0000,141750.0000,4870.0000,688600.0000,1000.0000,720.0000,270.0000,0.0000,26910.0000,84880.0000,36572408.000,266740.0000,36856625.000,233400.0000,27449270.000,132370.0000,154502.0000,16510.0000,84809.0000,79770.0000,494114.0000,75090.0000,364606.0000,15050.0000,19969.0000,59570.0000,790376.0000,74800.0000,649784.0000,44550.0000,1526799.0000,76990.0000,3101368.0000,7579.0000,3310.0000,16050.0000,58600.0000,1539395.0000,29700.0000,743738.0000,33690.0000,250359.0000,72490.0000,284217.0000,16460.0000,5084.0000,1870.0000,30251.0000,9010.0000,78100.0000,6110.0000,36876.0000,10330.0000,8503.0000,232790.0000,5631098.0000,232790.0000,5510500.0000,53510.0000,120597.0000,33950.0000,1196228.0000,4858481.0000,8830.0000,193128.0000,29200.0000,170460.0000,3360.0000,13857.0000,27120.0000,87250.0000,6380.0000,11640.0000,32580.0000,239802.0000,32730.0000,243484.0000,25390.0000,238558.0000,470.0000,3054.0000,780.0000,1262.0000,840.0000,4878.0000,27300.0000,342544.0000,4390.0000,153251.0000,65390.0000,334125.0000,266480.0000,29419327.000,266290.0000,4389007.0000,140.0000,2395.0000,3690.0000,14528.0000,143630.0000,412800.0000,27910.0000,7972.0000,24800.0000,16508.0000,19500.0000,23709.0000,0.0000,0.0000,117320.0000,341973.0000,6620.0000,12163.0000,39280.0000,178450.0000,3350.0000,25417.0000,4240.0000,39603.0000,263430.0000,4442462.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3400.0000,9577.0000,13530.0000,11577.0000,480.0000,913.0000,264830.0000,3976206.0000,265450.0000,4186590.0000,2920.0000,871.0000,770.0000,266.0000,106000.0000,508772.0000,160110.0000,757343.0000,151720.0000,679086.0000,10830.0000,77308.0000
